,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
e17,0.05834098500105685,-0.006566356946161127,0.056760101051585125,-0.04407301485991097,0.020324686482998542,0.09006696428571428,0.023372524906794347,0.06377049199491265,-0.10902179656230127,0.06040245397386501,0.12527856488235514,0.054394342510505116,-0.0632480610730807,0.1482561639640145,0.007601433231711119,0.001051369094377736,0.07826143795433858,-0.039052894986221776,-0.1125551947343483,0.02740087353021858,1.0,-0.013978909104228233,0.04028169381787803,0.10575601394655793,0.12262895461601764,0.10461505325814537,0.0015410689347747477,0.0086279812560007,0.015643430716093715,-0.04067862637002955,-0.03160672008067432,-0.07799574145251187,-0.03653815430990412,0.07058353478534644,-0.08873447806394094
e18,0.06570603852984276,0.1167004551350873,0.13305289455102345,0.053631484261025694,-0.029021909562463373,-0.1096542760040649,0.06414167804461403,0.08783399341014228,-0.027227895609670944,-0.11247702979463585,0.050526571013977735,0.0448177346350952,0.058851517007693366,0.030371219170438536,-0.1387845390840285,0.0653444965803813,-0.07694721684497313,-0.09827888089315329,-0.02112281831756007,-0.0388113571397399,-0.013978909104228233,1.0,-0.15983524186710557,0.13497857672788938,-0.05314327485380117,0.020289812295041086,-0.009201116129876938,-0.0002620824449182692,-0.16349863893253036,0.1195947833669996,-0.040309924375615654,-0.1101097445884612,-0.026288328486016036,-0.08673580717964063,-0.03096716838738638
e19,-0.001687101473171514,-0.07451477614536203,0.09641079492063896,0.05365115213406651,-0.06334800776817666,-0.08028262119851869,-0.0041363222265863656,-0.16890699229416825,-0.011225260757615431,-0.017062362061871096,0.05647627308320552,-0.10064648756530631,-0.01306478649983167,0.06153228999114702,-0.06341670407361688,-0.0886470490592152,-0.07614836414730856,-0.005823882233568998,0.020597503943316,-0.016831374144316014,0.04028169381787803,-0.15983524186710557,1.0,-0.10007206682751656,-0.08741822100337909,-0.07416117836569035,-0.010393345771144279,0.09818262618611204,0.15116314184092072,-0.045601624552675225,0.06920037383570868,0.07090340317522661,-0.0904984982668113,-0.005100388954351052,-0.04284397249342261
e20,0.06207168682140654,0.24549745238079135,-0.15335930903570977,0.04201846734373246,0.1278718211885435,-0.004583832092669483,-0.06375365886731756,0.02568856064290078,0.040817519155475754,-0.05426977931457998,-0.06906569907355453,-0.11033650474133093,0.01980235297509944,-0.2138746274891208,-0.021828932951158994,0.08217507193044801,-0.015760395625257172,0.13339267790122072,0.020745953035574007,0.013451198347236251,0.10575601394655793,0.13497857672788938,-0.10007206682751656,1.0,-0.04836569619010212,-0.10243510478621928,-0.0992127590431302,0.075953692143917,-0.019344010679684286,0.09730134181847655,-0.02592079545879624,-0.03741732479519695,-0.01594129329854487,-0.05457533759772566,-0.03449481913739573
e21,0.05756728927123929,-0.14835230466494675,-0.10274851785928096,-0.12339907020349382,-0.1427364080287784,0.11049309763837456,-0.10693680719210963,-0.04891227602588561,-0.13239814983665632,0.06973071476888738,0.12192958102657141,0.14245526167720296,-0.024895601488173172,0.05837550382486066,0.08049642529832043,-0.0777936172832579,0.22291598476913677,-0.16794456212047532,-0.013267797135874513,0.0255915948141498,0.12262895461601764,-0.05314327485380117,-0.08741822100337909,-0.04836569619010212,1.0,0.06908603910273195,-0.04194205585481116,-0.17894733919687278,-0.015321243874611902,0.04663839129851993,0.06037615221199766,-0.12043636181560866,0.06216686383246674,0.18935140050062965,0.0008473550948266163
e22,-0.17118991958875712,-0.004026677310275381,0.12232004713158537,-0.15811040154802428,-0.25097490889849,0.2305914331070213,-0.027804449712589933,0.07236546941046647,0.03241509986097084,-0.033702200931433064,0.15788629105412788,0.2004367845920772,-0.22289009214578737,0.035151486458684024,-0.07509784255414656,0.11350055798700733,0.06750850813289443,-0.1622185711480193,-0.009873827525904308,-0.14551285123567625,0.10461505325814537,0.020289812295041086,-0.07416117836569035,-0.10243510478621928,0.06908603910273195,1.0,-0.16976718654534345,0.028400243067245222,-0.2257174243912019,0.17731844186024764,0.09107867616803203,-0.29015152932081445,-0.03310434240140152,-0.0430987001864113,-0.1522475927068916
e23,0.06833640157185554,-0.09014063521796548,0.005677156231836603,-0.11542187246723776,0.04666757651279941,0.1595296835839599,0.07149595264591828,-0.1614587035062781,0.030879476365041958,0.030407038273544556,0.016620589876432376,-0.27096885559670325,0.14726712030386913,-0.12843919889898878,-0.0032350680027182395,0.10272837917243358,0.07986675137782266,0.027092334380727938,0.10078200982867616,0.0050960345515530135,0.0015410689347747477,-0.009201116129876938,-0.010393345771144279,-0.0992127590431302,-0.04194205585481116,-0.16976718654534345,1.0,-0.0301024541297273,-0.05733422681392536,-0.10408655344829736,-0.0413625208855472,0.1952818535767279,0.08472031290913852,0.06523054176174266,0.12103507758824925
e24,0.06982189470020764,0.05698073879949563,0.06631942700893448,0.07697821395840347,0.040588430809611095,-0.13924122534258532,0.045049618760832424,0.019602820016459053,0.11197731580194266,0.06855248350976945,-0.003401226947966931,-0.10048879389082159,0.053254278030274695,-0.041536852859761345,-0.06288910047195102,0.032362749613461514,-0.0023683470180426184,0.1031222821512737,0.014501495888352721,-0.10293853999114702,0.0086279812560007,-0.0002620824449182692,0.09818262618611204,0.075953692143917,-0.17894733919687278,0.028400243067245222,-0.0301024541297273,1.0,-0.08300003156211425,0.1704047217702216,-0.04757719859349867,-0.042194396906445206,0.10038573969126798,-0.04310652252521852,0.10395240472138056
e25,0.08804260755798954,-0.031280957931469754,-0.10387611006203938,0.17407840574695443,0.01699287670357486,0.17645032785633236,-0.029685201031184928,-0.08407118542625219,-0.04066948894312897,-0.10387122969114329,-0.06935711285365154,-0.16847586745158916,0.06791321431688674,-0.00901143171984688,-0.060345184322747165,-0.12577128455467027,-0.052250407969550744,0.05489709581790296,0.06140467773912393,0.074646786820908,0.015643430716093715,-0.16349863893253036,0.15116314184092072,-0.019344010679684286,-0.015321243874611902,-0.2257174243912019,-0.05733422681392536,-0.08300003156211425,1.0,-0.18130233076472274,-0.042407295056671526,0.09136235528186137,0.030542170881183058,0.03743262852404644,0.10437131385678125
e26,0.0562673157551051,-0.03311591655268696,-0.01912875712179715,-0.05493340199067321,0.09064686942792304,-0.1419380229179915,-0.17264154049614083,0.09210110358296238,0.09219537104577363,0.046425678234766024,0.04201075216025137,0.19734525601940173,0.15091764898876545,-0.010551701860372324,-0.048006755071759,0.03496212351463235,0.16259722884636965,0.01366675589782915,0.054715866937243604,-0.14171596785807805,-0.04067862637002955,0.1195947833669996,-0.045601624552675225,0.09730134181847655,0.04663839129851993,0.17731844186024764,-0.10408655344829736,0.1704047217702216,-0.18130233076472274,1.0,0.09323763193743065,-0.15989789850870958,0.10303531099203231,0.056094254604172125,-0.03491673836332124
e27,0.05210792078373299,0.12988817513994597,-0.16464932334671045,-0.02139990250813601,-0.27203107660319953,0.17266146164540705,-0.022437351151510614,-0.11208212345228744,0.016465389998628413,0.1719593117588748,0.12671333573361265,-0.07744528454220127,-0.10841866793850297,0.11760539603049913,0.027338616285739224,-0.005921929356974527,0.0034807654241324724,-0.0989442375372511,0.01645338860210227,-0.02843076285240464,-0.03160672008067432,-0.040309924375615654,0.06920037383570868,-0.02592079545879624,0.06037615221199766,0.09107867616803203,-0.0413625208855472,-0.04757719859349867,-0.042407295056671526,0.09323763193743065,1.0,-0.17233533928103842,-0.12111205407798102,0.052494556509432785,0.14249023327909327
e28,0.1052786487988584,-0.023451039855541207,-0.01820826675840094,0.006633664774498435,0.22440535612975224,-0.10996768585019764,-0.039828777478522176,-0.06247167202832953,0.1337301197645856,-0.08440323055773763,-0.04873332663125475,-0.2674360419082532,0.13099624644633973,0.04325632567114303,0.03908526563610519,-0.15632545683237944,-0.20019708786892604,0.14881293329717327,0.1321531927611317,-0.013362239943764884,-0.07799574145251187,-0.1101097445884612,0.07090340317522661,-0.03741732479519695,-0.12043636181560866,-0.29015152932081445,0.1952818535767279,-0.042194396906445206,0.09136235528186137,-0.15989789850870958,-0.17233533928103842,1.0,0.07722355094826619,0.03812765745208793,-0.011596631893789199
e29,-0.017655550062108803,0.05198312101039949,0.07109062630477818,-0.16080693610581176,0.18460843300726942,-0.002110424148056709,-0.13821662559695258,0.05926235052806145,0.033967020707864184,-0.03017211483310266,-0.12067955569894886,-0.027013604440204987,0.1321762506390354,-0.055519239641392035,0.014773387916308185,0.03745329976059552,0.001920369565081858,0.012267472942306012,0.040970176529632536,-0.09884537213680968,-0.03653815430990412,-0.026288328486016036,-0.0904984982668113,-0.01594129329854487,0.06216686383246674,-0.03310434240140152,0.08472031290913852,0.10038573969126798,0.030542170881183058,0.10303531099203231,-0.12111205407798102,0.07722355094826619,1.0,0.04878101075138094,-0.037175991517974044
e30,0.0526231137840589,-0.21534755260418437,-0.09340989401096328,0.03641384439020437,-0.003516954700183296,0.05175456130999139,-0.17095716592476212,0.027920713241436926,0.03546101923028965,-0.015349133483584583,0.20730743798239382,0.021070731087669423,-0.12091446939799748,0.024029679297746853,-0.06011245269579421,-0.16867527377211686,0.011864442277958577,-0.07910354243818501,-0.009036895721891794,0.07241273465068143,0.07058353478534644,-0.08673580717964063,-0.005100388954351052,-0.05457533759772566,0.18935140050062965,-0.0430987001864113,0.06523054176174266,-0.04310652252521852,0.03743262852404644,0.056094254604172125,0.052494556509432785,0.03812765745208793,0.04878101075138094,1.0,-0.026006695064776368
e31,0.07663784531066929,0.05760340520038761,0.0375043633394225,-0.12227502057382261,-0.011860769772690433,0.008677370119951622,0.038348465613661016,0.05208344048865946,-0.12699502760321202,0.11667972013366751,-0.004384630341400767,-0.11486524925497824,-0.0819235686386364,-0.03975035926258432,0.01778338102719485,-0.04114020280801506,0.09456644565393584,-0.08905356714235839,-0.09478122389306601,0.008957074745321016,-0.08873447806394094,-0.03096716838738638,-0.04284397249342261,-0.03449481913739573,0.0008473550948266163,-0.1522475927068916,0.12103507758824925,0.10395240472138056,0.10437131385678125,-0.03491673836332124,0.14249023327909327,-0.011596631893789199,-0.037175991517974044,-0.026006695064776368,1.0
