,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,label
e17,0.023931449806599482,-0.07347731747141674,0.032691656771599964,0.04395810822221931,-0.06263987803418355,-0.023176963775078534,0.011288089210407224,-0.1090029056755055,0.06268537849000794,0.03936984840559844,0.1417665951639984,0.05895525829502003,-0.025324062649618617,-0.09446249204766807,0.08284762963120856,-0.005183127037272662,0.1130494641194063,-0.10004721697076821,-0.03688686598599078,0.0871342081035082,1.0,-0.009553020533412912,0.0816926354027979,0.13466628490007937,0.1561859663067075,0.009247757565373087,0.03982902383895954,-0.005052943469577821,-0.039298174939824626,-0.0679645125138551,0.013901516517895207,0.0543720148011753,-0.061676308527523274,0.11109734084678397,-0.15265177476372555,0.06712272413094189
e18,0.028490696091603453,0.11885182215269818,0.13206331578328345,-0.05947155524657148,0.048280615658059564,0.0058650343753894225,0.18685161338057732,0.1536091904362141,0.09487813461248368,-0.06842724395130877,0.005649911499563856,0.08202104826491595,-0.02302852878580189,-0.021205466941254403,0.08398684729391162,0.06141054589889225,-0.07475767932918391,-0.10277168998530868,0.08054898554479212,-0.03117568258882017,-0.009553020533412912,1.0,-0.04794556218887526,-0.016994133310596765,-0.03667187120829535,0.07564069048376412,0.06772764369945761,0.15351762076886752,-0.07094223553167488,0.07926333122364254,-0.13170446142217207,-0.08643811261649756,-0.06493909087629779,-0.04863037479258352,-0.13198255221484742,0.10451663282103651
e19,-0.013982766378628306,0.07420816216428278,0.03037111958672968,0.041654130129664,0.06546565617396095,0.09499905412340708,-0.05491811762564684,-0.15063645299761924,0.041726690034498366,0.1831026832561602,-0.020226254090941885,-0.23279735880101787,0.12056382340740207,-0.11991570323209003,0.06849747759409985,0.017558759124686005,-0.10251110252113517,0.0967428795885775,-0.05733129681218068,0.026145028193886054,0.0816926354027979,-0.04794556218887526,1.0,-0.032668553569203326,-0.01552157869365322,-0.17691788520439952,0.1434298007899863,0.05578396875471402,0.13074862391864683,-0.006533901323858306,0.14342823799279864,0.10908298237861627,-0.1447615499422841,-0.09108947357202354,-0.11691669542896682,0.1446114200344741
e20,-0.059189789376076316,0.02181549810796398,-0.07412294138582044,0.14579796629359026,0.10033105168359885,-0.03347826697371959,-0.0784153011064399,-0.014401760211777977,-0.04687919649474326,-0.0366393855224928,-0.05795005689606547,-0.07624882867069804,-0.01571325961166386,-0.22610978583632296,-0.0631011850204301,0.024410917690905153,-0.07090428261767812,0.13993808146303233,0.04326188463707852,-0.15411741208164176,0.13466628490007937,-0.016994133310596765,-0.032668553569203326,1.0,-0.036423509429662035,-0.12148317856346454,-0.11373396416367704,-0.004330413652432268,-0.07237143149352993,0.10847920977595739,-0.047230226362718154,0.005603847411966865,-0.02772009718241502,-0.05979757523561857,-0.06842813551429452,0.036723108678660715
e21,0.05106785296416574,-0.10602009019815914,-0.08568142219146258,-0.16416407669327282,-0.18659507894124128,0.23539884736277716,-0.14861930199021453,-0.06346512717992274,-0.0033978131497137166,0.14874870672127816,0.15841170206137561,0.09462234314230246,-0.12903179641538393,0.08520392812403671,0.16965213364344695,0.015439872582327131,0.239269204266713,-0.2035519920591457,-0.13014113647021402,-0.041502999955729286,0.1561859663067075,-0.03667187120829535,-0.01552157869365322,-0.036423509429662035,1.0,0.1554692367728945,0.018157582015596408,-0.17749905617297715,0.033813520275986914,-0.0473863677355038,0.009513960851571773,-0.14317559261269358,-0.10120352804795665,0.004456426345009871,-0.0398423357966433,-0.2512475058931012
e22,-0.17182029278116331,0.10993344553859061,0.15565490000920829,-0.01638544686366588,-0.16467009505086214,0.15433799706173634,0.08741515804644817,0.10740604975700296,0.052898384159938604,-0.06577576125131993,0.2066881161007667,0.17767430978677912,-0.20593420736566298,0.15292649913754092,-0.10303088374182631,-0.04830714734277338,0.05248524207062327,-0.09609217183103672,0.04108168520571125,0.04828034921394888,0.009247757565373087,0.07564069048376412,-0.17691788520439952,-0.12148317856346454,0.1554692367728945,1.0,0.02629128039102518,-0.003687299552045966,-0.20785186199342826,0.12942368958687225,-0.017725681236103914,-0.13678501772468207,-0.040098111895048895,0.09377344708174012,-0.004120127762000641,-0.023208403616674922
e23,0.045162107672823935,0.0783025185911684,-0.031133515956164006,0.050820417284270454,-0.0677940292744194,0.13623277131388922,-0.0019182387552387006,0.018213904201454703,0.1504299331922136,0.07068157120862328,-0.04391977613775734,-0.11248267088495517,0.008860957575538954,-0.10936846699536307,0.0006531826134150084,-0.01687010870099888,0.004967835071915314,-0.013144907474208208,0.0056561729361649105,-0.017244431932957743,0.03982902383895954,0.06772764369945761,0.1434298007899863,-0.11373396416367704,0.018157582015596408,0.02629128039102518,1.0,0.020525429835837636,0.03785473958982364,0.05053975428114199,0.06333467716811722,-0.035787056432042816,-0.11298291970276314,0.060781742921604764,0.10976501269093795,-0.014120683988859468
e24,0.04351978350534636,-0.01631657497779538,0.06322393000352856,0.07047400099855054,0.061833659146657394,-0.037167103703327195,0.1018477181726361,0.13717226861993428,0.14502008783637543,-0.053169245094149054,-0.13351307892156541,-0.08749033627706251,0.09352656611749119,-0.0495164705501374,-0.16409373032412722,0.08220580675997402,-0.06535847903043858,0.10429818416289,0.010174619271861534,0.09147163128562152,-0.005052943469577821,0.15351762076886752,0.05578396875471402,-0.004330413652432268,-0.17749905617297715,-0.003687299552045966,0.020525429835837636,1.0,0.07127800122646274,0.19459815821533277,-0.03986312356120181,-0.03218707881334811,0.0535679172186842,-0.011896498965377023,-0.05511797120436017,0.1790780674740874
e25,0.1582969341058006,-0.1652296222764787,-0.09677386278398999,0.057406756858681324,0.000339921198129485,0.12489549754543489,-0.02824570430606476,0.014159680365446542,0.04947229719094123,0.08396457871496875,-0.1721164854710076,-0.2458587411704521,0.21280114845609988,-0.09183416436568266,-0.014801016463786556,0.036988919204307705,0.006724444730473336,0.10111614975142813,0.016984320993828336,-0.1219676251959389,-0.039298174939824626,-0.07094223553167488,0.13074862391864683,-0.07237143149352993,0.033813520275986914,-0.20785186199342826,0.03785473958982364,0.07127800122646274,1.0,-0.004668198173751075,-0.03614453219792616,0.01324845175475992,0.011833792368712738,-0.06573630702723797,0.014663310973890117,-0.09035911867049509
e26,0.052752999082071136,-0.03801612079119469,-0.07453892768789469,-0.07159645830190658,-0.00487940637071968,-0.1345499922936165,-0.034331820682293686,-0.021597852009562477,-0.0017003899512038345,-0.03097744304654656,-0.016601169238740478,0.10343051404037489,0.045455785444445174,-0.09727157643912612,-0.06303499415462613,-0.018253522391143237,0.09676623443966394,0.10074021248302956,0.08067302552616563,-0.12037505287890812,-0.0679645125138551,0.07926333122364254,-0.006533901323858306,0.10847920977595739,-0.0473863677355038,0.12942368958687225,0.05053975428114199,0.19459815821533277,-0.004668198173751075,1.0,0.06804878058778391,-0.07896307433052843,-0.008962001380590407,0.014203172242590394,0.016734278567727637,-0.040949738033281245
e27,0.08301307867689486,0.020313044981405806,-0.07615415860230529,-0.08234365059585101,-0.27183313753107147,0.11103370681965752,-0.09625377530809137,-0.13785823410681375,0.05058604382144802,0.05548763166438207,0.01839088457805091,-0.05971393740449003,0.030764082800991664,0.053524573935371314,-0.053118707819847705,0.05088144323346735,0.03575560065520657,0.0057016580202136815,-0.02386969796715441,-0.014920019626683111,0.013901516517895207,-0.13170446142217207,0.14342823799279864,-0.047230226362718154,0.009513960851571773,-0.017725681236103914,0.06333467716811722,-0.03986312356120181,-0.03614453219792616,0.06804878058778391,1.0,0.09224728083537198,-0.23917813162011137,0.08239147218979348,-0.015206739109404413,-0.08091881162817778
e28,0.04090184731989534,0.13505171111238398,0.04156886578859684,-0.05592443091637098,0.03713290662650602,-0.12066026080369381,0.06302417754851743,-0.05583427545238111,-0.009633896568855715,-0.01891912539925625,-0.08606187303651186,-0.25537560216369015,0.16218560619724406,-0.029231516772041895,-0.05686629547586098,-0.044994452838572584,-0.06081411075712759,0.14891211894393033,0.17697736885210957,0.051497108466528066,0.0543720148011753,-0.08643811261649756,0.10908298237861627,0.005603847411966865,-0.14317559261269358,-0.13678501772468207,-0.035787056432042816,-0.03218707881334811,0.01324845175475992,-0.07896307433052843,0.09224728083537198,1.0,-0.13371704188829353,-0.0564137196581645,0.0738590658223531,0.2329846563870785
e29,-0.053478100343182344,-0.0237072752767925,0.033873943353565146,0.05296746491955848,0.1673761270585882,-0.20122168211495958,0.048007146645919554,-0.009623899790779886,-0.046396363898708604,-0.0965220742796991,-0.07243813475185445,0.012094384956811461,-0.05747711859960254,0.009758930591719082,0.026926088608653448,0.037258084119275135,-0.09625597347200451,0.16598107181037705,0.0033551052331262984,-0.015095457701792471,-0.061676308527523274,-0.06493909087629779,-0.1447615499422841,-0.02772009718241502,-0.10120352804795665,-0.040098111895048895,-0.11298291970276314,0.0535679172186842,0.011833792368712738,-0.008962001380590407,-0.23917813162011137,-0.13371704188829353,1.0,-0.03134059612155754,0.09089259186992937,0.04505949300816439
e30,0.003941184200180182,-0.06708799150020486,0.021524318403927822,0.11970674443828662,0.031765000598474466,0.043080958838074127,-0.11988197243246257,-0.04253127951380919,0.08510271522945347,0.043806455407913635,0.08395145634251759,0.036208309694958384,-0.28427085109627404,0.06586921139921689,-0.010643945201054633,0.07724132785906829,0.1454678317926032,-0.21877042396586893,0.008247900420407815,0.03922786443815546,0.11109734084678397,-0.04863037479258352,-0.09108947357202354,-0.05979757523561857,0.004456426345009871,0.09377344708174012,0.060781742921604764,-0.011896498965377023,-0.06573630702723797,0.014203172242590394,0.08239147218979348,-0.0564137196581645,-0.03134059612155754,1.0,-0.053873200682424856,-0.23458063005996294
e31,-0.04081739865050085,-0.07534203509597694,0.06017717604698851,-0.08547964653934191,0.06491169837214945,-0.17146144799666824,0.026850223772061574,-0.04396317066032229,-0.09824426140872691,-0.06270172893533853,-0.052270401010684,0.0359110810416407,-0.0028960374021945144,0.044745066274898174,-0.09850163104787141,-0.1943889585970447,-0.03921139101861994,0.08539413847551339,0.02944364727554748,-0.04053219034275371,-0.15265177476372555,-0.13198255221484742,-0.11691669542896682,-0.06842813551429452,-0.0398423357966433,-0.004120127762000641,0.10976501269093795,-0.05511797120436017,0.014663310973890117,0.016734278567727637,-0.015206739109404413,0.0738590658223531,0.09089259186992937,-0.053873200682424856,1.0,-0.0797554695878506
label,-0.05715451621587525,0.38012571827034247,0.23741147037716093,0.0916761652522416,0.07674570877520168,-0.21617487952661424,0.07018404716994554,-0.0665506289528156,0.010664050547802888,-0.15208794285590987,-0.13496044446733604,-0.15518756926306274,0.1985459998703435,0.026469591666405945,-0.12424728703729054,-0.11003624638510469,-0.33623138523332136,0.30527047811700725,-0.0021179798311233133,0.09948121311588036,0.06712272413094189,0.10451663282103651,0.1446114200344741,0.036723108678660715,-0.2512475058931012,-0.023208403616674922,-0.014120683988859468,0.1790780674740874,-0.09035911867049509,-0.040949738033281245,-0.08091881162817778,0.2329846563870785,0.04505949300816439,-0.23458063005996294,-0.0797554695878506,1.0
