,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
e19,-0.012649662421204324,0.18527500974923133,0.06763419892860148,-0.11908108272775611,0.23825108753448515,-0.11313576577262148,-0.16103508550968665,-0.23792806017177073,-0.014744478763697734,0.048196880586979636,-0.14203619399534545,-0.34769875439252196,0.16183246430112663,-0.005362266261963842,-0.10173956149916003,-0.20123782905383536,-0.22221133858252545,0.25331916560385614,-0.135402709251653,-0.0882061568997272,-0.10612368489242174,-0.06542527751876455,1.0,0.01671963861874451,-0.003017902175839589,-0.296664223968528,0.14357152971502551,0.11314247857682291,0.155267040769539,0.07310957198919595,0.25571398107940446,0.28491251199274076,-0.006905789796633938,-0.1037442817745018,0.13929914591456932
e20,-0.12861744890803445,0.09245310723035559,-0.037257410179241834,0.08286405915262857,0.1423034117661791,-0.06767156843857405,-0.04605359960428772,-0.024584576757394082,-0.03382714487038207,-0.2618299477521076,-0.08885212131837307,-0.0845301891963226,-0.06535285147881571,0.0356932442338517,0.014683581889709169,0.024834335216851876,-0.17963990832537027,0.19014607904805575,-0.0607350442334664,-0.11412212655857465,0.06490152827974971,0.062243468531818814,0.01671963861874451,1.0,-0.01905172098238368,-0.04643234625209994,-0.05705874540519088,-0.05552780461561581,-0.08456110421836227,0.09121210847795264,-0.19555473289420958,0.06150587283071066,0.02016926742174375,-0.18339977103016197,-0.041622697297443084
e21,-0.036337492823620976,-0.03383604926136281,-0.12323355941401756,-0.26660603268575744,-0.26380372290314874,0.09782876605775011,-0.2140013984306367,-0.10324891896760321,-0.14603275077832406,0.04493057455342694,0.22279857348997428,0.09660215912681289,-0.2060589770721915,0.04077065280004008,0.052292323297319795,-0.0259018818007028,0.1400626295601313,-0.13888496890556848,-0.24354104816554412,0.06289000489342356,0.13210452492370883,-0.181265159498636,-0.003017902175839589,-0.01905172098238368,1.0,0.16810716019604519,-0.04713767232942373,-0.13670526418707518,-0.14924592632122435,-0.06356835934489774,0.007339743991107067,-0.03861936461592405,-0.1392114881305581,0.13668651047847666,0.15103631849829693
e22,-0.1173794019138295,0.017555330043062138,0.014164874157140031,-0.07899814618235901,-0.18822320682035354,0.14644476042453342,0.0033030307919639976,0.1917402947902378,-0.07304804296772652,-0.0365390274609682,0.15204658047947844,0.10370448658546923,-0.11470096293520644,0.04410420728465083,-0.05421326898031842,0.09457504276929242,0.09321065778979085,-0.13411740291177968,-0.04540218667640214,0.056266664611685654,0.0003732379340505229,0.02983438097228858,-0.296664223968528,-0.04643234625209994,0.16810716019604519,1.0,-0.20039171470184794,-0.03719594910261548,-0.12775525994867684,0.15492345356256648,-0.025495651788604103,-0.2664758705092243,-0.0829419939063391,0.15754728703974846,-0.051079141974785386
e23,0.07869748479956229,-0.06304526120851861,-0.1349888522440072,-0.06742494061425951,0.06235270963696191,0.12704903080352326,-0.015419943398116608,0.008269632935437633,0.32694959701501164,0.24938263272929734,0.01648273382473067,-0.2107556823436031,-0.038159612783780036,-0.2004256399499869,-0.08600044382773608,-0.04753213235747422,-0.028307233067598598,0.008856717331581464,0.07574364023511551,-0.1968471433676772,-0.08523617752338825,-0.08530333566766334,0.14357152971502551,-0.05705874540519088,-0.04713767232942373,-0.20039171470184794,1.0,0.02317266030778478,0.06644854367669498,0.023380335806374553,0.024738850844982507,0.13387872208436724,0.03027757656088652,-0.04660958836482592,0.2174301964690289
e24,0.08293431782978593,0.09161519223308004,-0.04492732158876879,-0.03461034549689441,-0.054033859504800955,-0.11796371690196199,0.0664458946777276,-0.036285415912103325,0.04055795022386449,0.024772053638857636,-0.08028853980434011,-0.08669812393076769,0.0652638691953208,-0.026252934368401586,-0.22597622836490297,0.019060751660681535,-0.05427004184455096,0.2042731905410508,0.026934359250497048,-0.04366161374127275,-0.060283088886919536,0.08521814626905352,0.11314247857682291,-0.05552780461561581,-0.13670526418707518,-0.03719594910261548,0.02317266030778478,1.0,-0.048140499052140004,0.3027946397265077,0.01773929250535579,-0.013145506864278777,0.12955362922491254,0.013873560148652188,-0.13531965711357366
e25,0.08572759693409676,-0.029275679931532836,-0.08537099882856602,0.0927476850157206,0.13479133233088791,0.108358386441749,0.14031711407456499,0.10944525867715735,0.08324042772182236,0.16761203820723455,-0.04707966527249048,-0.2765566360795586,0.181636320376678,-0.009966768307954323,-0.11493293095841746,-0.1371190498666831,-0.10862241337291742,0.09444448926336638,0.08358693484811121,-0.23052082691151765,0.02597996706571829,0.08767015604048826,0.155267040769539,-0.08456110421836227,-0.14924592632122435,-0.12775525994867684,0.06644854367669498,-0.048140499052140004,1.0,0.02307847033313811,0.041261921699443614,0.05600480504330872,0.03361841579265755,0.06182230779826765,0.027129933640167688
e26,0.09324193403896244,0.07480760249220204,-0.15311690534522782,-0.1977655633505695,0.04324984491315136,-0.018147328653114074,-0.1058197122609158,0.02974548899557665,0.04003034789544257,0.07447070592451027,-0.059043839006365305,0.009338293302945305,0.029989648434489775,-0.11977728781999908,-0.030419087289813972,0.010077243605798125,-0.13482113356927083,0.17356436898918054,-0.06527985349590801,-0.06101264728434258,-0.08455357865311407,0.053333590607323955,0.07310957198919595,0.09121210847795264,-0.06356835934489774,0.15492345356256648,0.023380335806374553,0.3027946397265077,0.02307847033313811,1.0,0.05362859276505402,0.026840831525592218,0.21734979332991694,0.04115162701516576,0.04115743675153738
e27,0.11726919753633464,0.03991912001796696,0.05848588244558406,-0.0935905182212598,-0.13681998390371902,-0.005139660041921612,-0.04514478224265216,-0.08025729365742952,0.15838096915794583,0.17530361742482625,-0.0986513404416411,-0.2015784963414916,0.11411493211819736,0.10206021078325601,0.06152408469861135,-0.1436345036450226,-0.0721500624200484,0.043294456463942796,-0.023329432883035617,0.006557897966339411,-0.0006092697624955684,0.013289877308000558,0.25571398107940446,-0.19555473289420958,0.007339743991107067,-0.025495651788604103,0.024738850844982507,0.01773929250535579,0.041261921699443614,0.05362859276505402,1.0,0.20304808872316324,0.040965685349012834,0.020272879404081193,0.05023980063152135
e28,0.03962276328159918,0.0180758748483695,0.0866254792040056,-0.0015025844597198017,0.26978100845945774,-0.24330679237049768,-0.01607776810759367,-0.050346874373872974,0.17208682961060678,-0.023688402345375524,-0.12139402005340381,-0.3704004347248124,0.13579039627098008,-0.02101962619253117,0.01404740070588598,-0.1697210327146556,-0.24953823131636949,0.30888336385301235,0.18444519245218316,-0.20757965299076803,-0.07873661773885302,0.047100947571012436,0.28491251199274076,0.06150587283071066,-0.03861936461592405,-0.2664758705092243,0.13387872208436724,-0.013145506864278777,0.05600480504330872,0.026840831525592218,0.20304808872316324,1.0,0.06450899479640276,-0.08049723877980364,0.05593749638772868
e29,0.13149146227632816,0.06263241954754681,-0.17082721413506635,-0.03987113703705131,0.15305596949509118,-0.15607974161182436,0.028900638938550934,-0.017632549887875097,-0.009146692411725721,0.02642379480179708,-0.052810744436138896,-0.0400567776805943,0.031709721729883025,-0.1381893056540234,-0.02144202111878304,-0.05318088183730715,-0.1545049418279827,0.2090484627136538,0.1736274031236996,-0.2340409853120232,0.07107345505563861,0.14226319514549265,-0.006905789796633938,0.02016926742174375,-0.1392114881305581,-0.0829419939063391,0.03027757656088652,0.12955362922491254,0.03361841579265755,0.21734979332991694,0.040965685349012834,0.06450899479640276,1.0,0.03778586311129264,-0.04935419211311129
e30,0.029343653913582915,-0.24646709649642431,-0.03685458848366134,0.1458735098176718,-0.13273877956282848,-0.02594896173689564,0.023275098301943492,0.04935205485258079,-0.08238847353120232,0.14304516157930428,0.1808548054767813,0.07777415814812816,-0.08639382017439082,0.02585558452329578,-0.08934101213915818,-0.04236688539370867,0.12626336179160952,-0.10980130822018094,-0.01821939346593098,0.1587620938843765,0.15793804448969684,-0.03356215466686189,-0.1037442817745018,-0.18339977103016197,0.13668651047847666,0.15754728703974846,-0.04660958836482592,0.013873560148652188,0.06182230779826765,0.04115162701516576,0.020272879404081193,-0.08049723877980364,0.03778586311129264,1.0,-0.0195148141654979
e31,0.015090112924417795,-0.0695079416346381,0.06610278548406139,-0.19421984813048102,0.0010073721641261947,-0.13315391984418107,-4.5153391489293274e-05,-0.1505218708579289,-0.04857686142749257,0.06338581923423701,0.07515772982715041,-0.06037932581531372,-0.11522094939159719,-0.10427597801041874,0.021224080749194706,-0.16929478469899667,-0.11430225848835596,-0.005275240625433469,0.049800638745896464,-0.06656747770987778,0.06805762993580752,-0.1723787011331936,0.13929914591456932,-0.041622697297443084,0.15103631849829693,-0.051079141974785386,0.2174301964690289,-0.13531965711357366,0.027129933640167688,0.04115743675153738,0.05023980063152135,0.05593749638772868,-0.04935419211311129,-0.0195148141654979,1.0
