,essentiality,mutation,expression,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,label
e19,0.040606201570926204,-0.03489974778574768,0.09558726215767921,0.12304877767612901,0.029714426707068163,0.01771848130719316,0.11179546742497762,0.09192187932599592,0.06554992590918722,-0.0009357902919547578,0.03496982820308407,-0.08572350242181714,0.06935594916323319,-0.06709418026294289,-0.07895134801747944,0.15790395729514417,-0.12868769986038217,0.13349726886627605,0.2503549475179673,-0.08491786497171314,0.043772738377883466,0.08864436221281946,1.0,-0.05253094663063626,-0.19983938158401446,-0.1389406553052843,0.18907443849194844,0.10065600568496101,0.2796285116549867,0.046052735166296765,0.06484139744964662,0.01646142163930341,-0.09646411343953581,-0.20168503375733615,-0.10130586540579213,-0.1265584646345932
e20,-0.18765783809390862,0.10428379812715463,0.07170065045885284,0.14465065522137133,0.17490442872044967,0.06899622899247637,-0.007741674266474414,-0.20483977628719438,-0.12020864307777093,-0.007138520507158012,0.01409419586025269,-0.06461202390868456,-0.09949517036091902,-0.1174655584956118,-0.02400942718448651,0.05936757181343448,-0.09929585101583435,0.08025890419282994,-0.04955571944038156,-0.1607341563578334,0.18726862633848765,-0.025225055441214648,-0.05253094663063626,1.0,0.08749221027490282,-0.06232425837916462,-0.008612439599202514,0.016811803071985112,-0.12305024427983358,-0.0325979365380986,-0.0737032291236226,-0.1166545485864147,-0.009178959272692643,-0.08813695645706413,0.20958332702022453,0.062231208034596544
e21,-0.03741770971500281,-0.05198002452097684,-0.04707433171637492,-0.11691280080687567,-0.0926627492541148,-0.06530360275572211,-0.04060132462990416,-0.1651330339405423,-0.02551525042001028,0.08893864626011286,0.004099200760678483,0.03570840064972903,-0.13737625363403524,0.13183960386817803,0.0982537818051877,-0.06859871674861814,0.10050690216668468,-0.13824360685037143,-0.05986552681881735,-0.03493222133197624,0.14327028377765078,-0.1316847957668768,-0.19983938158401446,0.08749221027490282,1.0,0.22715454375236843,-0.12339571249839823,-0.24833541298362233,-0.06643599197932225,-0.157226902815661,0.04655103863804225,-0.08602226195508232,-0.16421532839103595,0.18644283721983768,0.029374799867095548,-0.10660644694758864
e22,-0.15642866674595657,-0.04870838678912148,0.052714633786040216,-0.09100354616893455,-0.05524940266523912,0.09010620534717317,-0.02856063106407829,-0.06404793421849894,0.08775236303289177,-0.09576332875553414,0.06908891192123698,-0.07462211687272068,-0.07304827836653585,0.06613120925623121,-0.10356213754915808,-0.026766826091537556,0.02486929223081416,0.04023163254735807,-0.10066065947410666,-0.04006176700996199,-0.046114362918163766,-0.15434243850313997,-0.1389406553052843,-0.06232425837916462,0.22715454375236843,1.0,-0.22297809494951842,0.01842730384356417,-0.1505322059453892,-0.005129044218490385,0.24600245706209029,-0.05827022602200274,-0.13238022271094768,0.13215828485830378,-0.168866737379655,0.12981883891440404
e23,0.09783833572835801,-0.04258420557126229,0.000629157603233974,0.00891356541683427,-0.0948657980217594,0.027156414286513768,0.13989926366553296,0.17496730693575713,0.18397921291468738,0.03754795220201542,0.16461368254540826,0.10618902185886514,0.07552428431252792,-0.026070339645795075,-0.023841417926961914,0.036105058849460366,-0.16681015186970308,0.1470536752987063,0.2149741970434571,-0.0829496539989897,0.12341240757905468,0.10473099589578194,0.18907443849194844,-0.008612439599202514,-0.12339571249839823,-0.22297809494951842,1.0,0.12236829582198355,-0.09098756196255653,0.03505716501725582,-0.17806645998537296,-0.0740809905919753,0.09902348353092058,-0.04618253402941219,0.15841357490570626,-0.22162764847248848
e24,0.08803868221318312,-0.08669661289764172,-0.07468177742672613,0.07945465595959077,-0.01664029917845233,-0.12554690632237267,0.09510017612350183,0.10550964453989999,0.126108779676944,-0.022082974901074786,0.011804583412941792,0.08110901508407155,-0.07460486607848615,-0.008103071190087532,-0.17799993452049184,0.14504657456798717,-0.0980184657938733,0.07084774281319246,0.13724635944575753,-0.06254421076500519,0.013855095532186865,0.17650205328759028,0.10065600568496101,0.016811803071985112,-0.24833541298362233,0.01842730384356417,0.12236829582198355,1.0,-0.11257188727815465,0.26809494461848427,-0.1500221116616709,-0.1633149851066164,0.09819546829705526,-0.20959542158692104,0.07013805628507341,-0.007823161242939195
e25,0.3153100478618723,0.02361628964594478,0.014923649802855161,0.0585996559184134,-0.03456768121651739,0.09527138047746048,0.039643504103094,0.054253009136993255,0.024216464847072593,0.024122969210480766,-0.16716179738423687,-0.2190915957304449,0.14976411400874204,-0.026045834854125132,-0.1711098616622348,0.033910168091029015,0.0318137545715832,0.12160535129461292,0.04409593109790878,0.03571397975234936,-0.05819049391712813,0.11396144408116105,0.2796285116549867,-0.12305024427983358,-0.06643599197932225,-0.1505322059453892,-0.09098756196255653,-0.11257188727815465,1.0,0.03016438057886774,0.04620324587091556,0.10516891189402931,-0.12960159263810278,-0.07813051973795632,0.025470011371309408,-0.09122533724325943
e26,0.14689706272024006,-0.061255857719078266,-0.14180587377908005,-0.01366012520566972,-0.015522221584702093,-0.09603622133966395,0.03142232365789841,0.128028223848892,0.12119654086654574,0.022614088365637403,0.09748494416238501,0.22445428069253748,0.14674766527924565,-0.04339040710137204,-0.18141263720457365,0.10777204838127658,-0.0024583064322600302,0.13613885680118878,-0.027235953739889466,-0.02435618202316373,-0.09370826122447996,0.08319437301425191,0.046052735166296765,-0.0325979365380986,-0.157226902815661,-0.005129044218490385,0.03505716501725582,0.26809494461848427,0.03016438057886774,1.0,-0.06888250172318063,-0.12739919337572103,0.003283528729816786,-0.21244932909730213,-0.05714451180017256,-0.043774266545985985
e27,-0.025722135463952727,-0.10450645502563635,-0.15705461225864054,-0.012570559601601299,-0.12077364016360123,0.14542008226161743,-0.08984652537234689,-0.16489927585248215,-0.12021454836245421,0.022358959553906235,-0.1586949657809597,-0.20530513360446484,0.12470569483514655,0.11697923919848578,0.007996638295460485,-0.11128415410515025,0.20945270515791659,0.09478111797729137,0.21037069332114194,-0.01360566772197543,-0.1522386030385106,-0.24741241305287037,0.06484139744964662,-0.0737032291236226,0.04655103863804225,0.24600245706209029,-0.17806645998537296,-0.1500221116616709,0.04620324587091556,-0.06888250172318063,1.0,0.06636242580901947,-0.21537665956239113,0.05621177742560798,-0.20104552866291608,0.048110074637420217
e28,0.07500403228394723,0.02567242581720277,0.03616415509414697,-0.005021719277176557,0.1745420976835187,-0.09283300694462843,-0.07075622957263591,0.06885526295691426,0.154284311509157,-0.030371678028545082,-0.08921040589761611,-0.28721572619939595,0.11471117218201168,-0.03869880863498786,0.009489001729976056,-0.0015224411090542928,-0.0018579495697224908,0.12498368919178833,0.01923089579597706,0.06896221133977719,-0.10468827536405159,-0.049142471576321387,0.01646142163930341,-0.1166545485864147,-0.08602226195508232,-0.05827022602200274,-0.0740809905919753,-0.1633149851066164,0.10516891189402931,-0.12739919337572103,0.06636242580901947,1.0,0.026153490720713428,0.12416766958724976,-0.0960218985000044,0.2551305940827393
e29,-0.07073279114572797,-0.05459596618463835,0.0808010867184577,0.03350098969214839,0.16474787858066425,-0.03638422140067642,0.050222843373044675,0.19761417428762074,-0.06790561903010023,0.02109199586594528,-0.09987099106987904,-0.033191281078667825,-0.057021133940233865,-0.023427596258587275,0.04485945764124736,0.04877343161431112,-0.1016541466914097,0.1214273320279338,-0.009469530227415654,-0.014355952160348563,-0.032429413184484175,0.02542461860003109,-0.09646411343953581,-0.009178959272692643,-0.16421532839103595,-0.13238022271094768,0.09902348353092058,0.09819546829705526,-0.12960159263810278,0.003283528729816786,-0.21537665956239113,0.026153490720713428,1.0,0.08548052454490457,0.04984842323767406,0.21636102506622232
e30,0.02303669840643014,-0.2099575285187908,-0.060568774859429186,-0.05751206429425562,-0.005651733359026174,0.02115936835066715,-0.20445365751860467,0.10027261832075793,-0.06829151271527527,0.0515668320170011,-0.08924542871448858,-0.061346959975469385,0.012745243371564295,0.11733946540461326,0.08002426833038431,-0.07698937872912068,0.03858744961470613,-0.00757276138056568,0.045713421266389165,0.08028534114192754,-0.050357145566894204,-0.18631331198370665,-0.20168503375733615,-0.08813695645706413,0.18644283721983768,0.13215828485830378,-0.04618253402941219,-0.20959542158692104,-0.07813051973795632,-0.21244932909730213,0.05621177742560798,0.12416766958724976,0.08548052454490457,1.0,-0.08488665768782909,0.024917676324410987
e31,0.049012593995139006,-0.04043165251749848,0.13770150524007138,-0.03225184937829751,-0.008933185416594235,-0.033521940992009086,-0.002382826008857763,-0.06454891591926437,-0.09111721340514166,0.01865727473084456,0.14101951534751625,0.12900285033083148,-0.08580691394827292,-0.12412875054312386,0.001020247010868447,-0.002494660941841368,0.012003525615595603,-0.04638434284149305,-0.03179784953284766,0.059157028912834475,0.14254056665203718,-0.008788998282481378,-0.10130586540579213,0.20958332702022453,0.029374799867095548,-0.168866737379655,0.15841357490570626,0.07013805628507341,0.025470011371309408,-0.05714451180017256,-0.20104552866291608,-0.0960218985000044,0.04984842323767406,-0.08488665768782909,1.0,-0.08852721489908714
label,-0.18429580261887293,0.1652867703105516,0.20591762124340782,-0.01935421240064243,0.14837942200436705,-0.3736421989986856,-0.08570457825303932,0.01375970962678126,0.13686974665732685,-0.31116366949306196,-0.223138459791221,-0.3411814652111385,0.11890897789606408,0.2176499312653394,0.0323708893838885,-0.18433633427110183,-0.11497898281939899,0.27441562757010585,-0.13920917524272156,-0.03029125305446601,-0.17126303442204388,-0.01186548715168742,-0.1265584646345932,0.062231208034596544,-0.10660644694758864,0.12981883891440404,-0.22162764847248848,-0.007823161242939195,-0.09122533724325943,-0.043774266545985985,0.048110074637420217,0.2551305940827393,0.21636102506622232,0.024917676324410987,-0.08852721489908714,1.0
